created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2020-10-05 03:43:14 UTC,6068,47.3,74.3,32.23,1006.87214918,0.011406316596,3.13686954728,3.66711599999,19.8779210465,,,,
2020-10-05 03:43:36 UTC,6069,52.2,91.8,32.17,1006.91114155,0.0113465750288,3.0933804895,3.65951994128,19.3908402488,,,,
2020-10-05 03:43:58 UTC,6070,47.3,76.2,32.23,1006.87563242,0.0114924139491,3.1514596135,3.66864094181,20.0188280782,,,,
2020-10-05 03:44:20 UTC,6071,47.3,80.2,32.25,1006.84724057,0.011406316596,3.13686954728,3.66407185046,19.7377906394,,,,
2020-10-05 03:44:43 UTC,6072,48.3,77.4,32.22,1006.81038977,0.0115894082882,3.18078088857,3.66103533744,19.7377906394,,,,
2020-10-05 03:45:05 UTC,6073,48.5,83.5,32.22,1006.88308418,0.0112547607414,3.0933804895,3.6489654368,19.3220254972,,,,
2020-10-05 03:45:26 UTC,6074,50.6,81.1,32.08,1006.88814567,0.0113490050418,3.10783008047,3.6489654368,19.3220254972,,,,
2020-10-05 03:45:49 UTC,6075,47.4,73.0,32.25,1006.80362222,0.0108516319318,2.91666487234,3.62887226468,18.3454440423,,,,
2020-10-05 03:46:12 UTC,6076,47.3,82.3,32.2,1006.80658443,0.0111592096308,3.02609052199,3.6489654368,19.0486703584,,,,
2020-10-05 03:46:39 UTC,6077,52.2,87.8,32.25,1006.7853143,0.0112176023522,3.06462111759,3.65649486296,19.7377906394,,,,
2020-10-05 03:47:01 UTC,6078,51.2,77.6,32.23,1006.8103075,0.011206845884,3.0933804895,3.6489654368,19.3220254972,,,,
2020-10-05 03:47:23 UTC,6079,48.4,70.2,32.11,1006.73603397,0.0111829930789,3.06462111759,3.65046752509,19.3220254972,,,,
2020-10-05 03:47:45 UTC,6080,53.5,93.7,32.19,1006.80609843,0.0112187983872,3.06462111759,3.65649486296,19.3908402488,,,,
2020-10-05 03:48:07 UTC,6081,50.4,81.1,32.17,1006.75491173,0.0114308250883,3.13686954728,3.66103533744,20.0895738861,,,,
2020-10-05 03:48:29 UTC,6082,48.9,82.5,32.24,1006.78539793,0.0114185618058,3.13686954728,3.65649486296,20.302985574,,,,
2020-10-05 03:48:51 UTC,6083,49.3,75.1,32.32,1006.69548642,0.0114308250883,3.12232640135,3.6489654368,19.8779210465,,,,
2020-10-05 03:49:13 UTC,6084,48.1,87.0,32.36,1006.69975429,0.0113953113274,3.06462111759,3.65649486296,19.6680156154,,,,
2020-10-05 03:49:35 UTC,6085,47.5,80.8,32.42,1006.75879999,0.011301748232,3.07897753349,3.65498517813,19.5290438243,,,,
2020-10-05 03:49:57 UTC,6086,46.0,66.2,32.41,1006.79137764,0.011206845884,3.00059064431,3.64297602875,18.9808054684,,,,
2020-10-05 03:50:19 UTC,6087,49.1,79.4,32.36,1006.77586456,0.0112199945966,2.98648851016,3.63880144639,18.9808054684,,,,
2020-10-05 03:50:41 UTC,6088,46.8,76.2,32.39,1006.77644782,0.0111710927035,3.00059064431,3.63880144639,18.9808054684,,,,
2020-10-05 03:51:21 UTC,6089,48.5,72.6,32.44,1006.74804039,0.011301748232,3.02609052199,3.64447054163,18.9808054684,,,,
2020-10-05 03:51:43 UTC,6090,49.5,76.7,32.31,1006.76062653,0.0112667832646,3.05174005682,3.6489654368,19.1849679844,,,,
2020-10-05 03:52:05 UTC,6091,48.2,74.3,32.14,1006.7836597,0.0113138395989,3.06462111759,3.64447054163,19.3908402488,,,,
2020-10-05 03:52:27 UTC,6092,48.0,78.1,32.02,1006.76721007,0.0113138395989,3.07897753349,3.64297602875,19.5984334836,,,,
2020-10-05 03:52:49 UTC,6093,48.0,88.2,32.04,1006.83633182,0.0113356488,3.0933804895,3.64297602875,19.5984334836,,,,
2020-10-05 03:53:11 UTC,6094,46.8,77.2,32.0,1006.82861238,0.0114554060261,3.06462111759,3.64148340645,19.6680156154,,,,
2020-10-05 03:53:33 UTC,6095,49.2,80.5,31.98,1006.84272314,0.0113599489424,3.0933804895,3.63880144639,19.6680156154,,,,
2020-10-05 03:53:55 UTC,6096,46.4,69.6,31.99,1006.8464095,0.0114554060261,3.06462111759,3.63880144639,19.5984334836,,,,
2020-10-05 03:54:17 UTC,6097,47.1,71.4,31.91,1006.83066702,0.0113696890173,3.05174005682,3.63478996696,19.5984334836,,,,
2020-10-05 03:54:39 UTC,6098,45.6,75.9,31.91,1006.85604405,0.0114431064821,3.06462111759,3.63880144639,19.3908402488,,,,
2020-10-05 03:55:01 UTC,6099,48.1,81.3,31.87,1006.84808943,0.0113818802402,3.05174005682,3.63880144639,19.5290438243,,,,
2020-10-05 03:55:23 UTC,6100,47.5,73.0,31.84,1006.84028042,0.0113356488,3.05174005682,3.64014166175,19.5984334836,,,,
2020-10-05 03:55:45 UTC,6101,46.1,75.8,31.83,1006.88733952,0.0113368621125,3.01332191035,3.63880144639,19.5290438243,,,,
2020-10-05 03:56:08 UTC,6102,45.0,68.5,31.84,1006.85878138,0.0113709073326,3.05174005682,3.64148340645,19.6680156154,,,,
2020-10-05 03:56:29 UTC,6103,45.1,75.7,31.83,1006.83637513,0.0113465750288,3.02609052199,3.63746275944,19.6680156154,,,,
2020-10-05 03:56:52 UTC,6104,46.8,73.9,31.88,1006.89530286,0.0110004633797,2.86162479715,3.62005203309,18.3454440423,,,,
2020-10-05 03:57:14 UTC,6105,46.1,67.9,31.92,1006.85257235,0.0110694599365,2.78041548052,3.63478996696,18.738051611,,,,
2020-10-05 03:57:36 UTC,6106,44.6,68.1,32.0,1006.81407848,0.0110682855961,2.80730613235,3.63182735417,18.738051611,,,,
2020-10-05 03:57:57 UTC,6107,45.6,77.0,32.06,1006.86213435,0.011091804731,2.90283689679,3.63478996696,18.9808054684,,,,
2020-10-05 03:58:20 UTC,6108,44.4,71.6,32.07,1006.83327262,0.0110929824767,2.97243230311,3.63746275944,18.9198884447,,,,
2020-10-05 03:58:42 UTC,6109,42.5,63.0,32.05,1006.78208718,0.0110577241731,2.95842192939,3.63478996696,18.6777430819,,,,
2020-10-05 03:59:04 UTC,6110,44.6,72.5,32.06,1006.83675006,0.0110588969858,3.00059064431,3.63478996696,18.6777430819,,,,
2020-10-05 03:59:25 UTC,6111,42.5,66.9,31.94,1006.78402519,0.0110237862237,2.95842192939,3.63612559995,18.6777430819,,,,
2020-10-05 03:59:48 UTC,6112,45.6,70.2,31.86,1006.81881106,0.0110354729097,2.98648851016,3.63880144639,18.9198884447,,,,
2020-10-05 04:00:10 UTC,6113,43.9,69.2,31.93,1006.80890669,0.0110800366512,2.94445729534,3.64148340645,18.9808054684,,,,
2020-10-05 04:00:32 UTC,6114,42.5,68.9,31.96,1006.82039247,0.0111710927035,2.98648851016,3.64148340645,19.1167243927,,,,
2020-10-05 04:00:53 UTC,6115,44.7,65.7,31.97,1006.7806919,0.0111485296291,3.01332191035,3.64014166175,18.9808054684,,,,
2020-10-05 04:01:16 UTC,6116,42.4,66.0,31.92,1006.80181729,0.0111248462306,3.02609052199,3.64148340645,19.0486703584,,,,
2020-10-05 04:01:37 UTC,6117,42.3,75.3,31.78,1006.79566204,0.0111130302911,3.05316943012,3.64148340645,19.1849679844,,,,
2020-10-05 04:01:59 UTC,6118,40.9,65.7,31.94,1006.76949269,0.0111603971605,3.02609052199,3.64148340645,19.1849679844,,,,
2020-10-05 04:02:22 UTC,6119,42.3,72.3,31.96,1006.75510044,0.0111024105885,3.00059064431,3.64148340645,18.9808054684,,,,
2020-10-05 04:02:45 UTC,6120,42.7,63.7,32.04,1006.81463429,0.0111142111138,2.98367359758,3.64014166175,18.8591239935,,,,
2020-10-05 04:03:07 UTC,6121,39.4,57.9,31.94,1006.72220914,0.011091804731,2.98648851016,3.63880144639,18.8591239935,,,,
2020-10-05 04:03:29 UTC,6122,38.0,70.0,32.1,1006.72837988,0.0110906271559,3.00059064431,3.63880144639,18.9198884447,,,,
2020-10-05 04:03:51 UTC,6123,37.5,63.7,32.11,1006.74340459,0.0110929824767,2.9991783615,3.63330771951,18.738051611,,,,
2020-10-05 04:04:13 UTC,6124,41.6,67.2,32.27,1006.70195924,0.0106864636722,2.93053830745,3.63880144639,19.5984334836,,,,
2020-10-05 04:04:35 UTC,6125,38.0,74.7,32.32,1006.74628226,0.0111710927035,3.01332191035,3.63034886966,18.4115325227,,,,
2020-10-05 04:04:57 UTC,6126,38.9,62.4,32.45,1006.79186346,0.0115544604794,3.16609669542,3.64746524433,20.0188280782,,,,
2020-10-05 04:05:19 UTC,6127,37.4,56.8,32.51,1006.78582604,0.0114800597206,3.12232640135,3.63034886966,19.4598462187,,,,
2020-10-05 04:05:41 UTC,6128,37.7,62.9,32.5,1006.7089442,0.0114185618058,3.0388965479,3.6229846144,18.9808054684,,,,
2020-10-05 04:06:03 UTC,6129,35.7,75.0,32.47,1006.708662,0.0113696890173,3.00059064431,3.62005203309,18.6777430819,,,,
2020-10-05 04:18:15 UTC,6130,27.6,45.1,30.97,1006.73630392,0.0124499860039,4.49201247579,3.67185595288,17.6715052831,,,,
2020-10-05 04:18:37 UTC,6131,29.8,49.1,30.87,1006.70501899,0.0121477211193,4.36490730673,3.67352048796,17.8526684363,,,,
2020-10-05 04:18:58 UTC,6132,30.2,45.9,30.72,1006.69456434,0.0130300372227,4.76499052041,3.70983843245,19.684609677,,,,
2020-10-05 04:19:20 UTC,6133,28.9,42.7,30.52,1006.72617415,0.0126562821566,4.42814506785,3.6902861539,18.0859153848,,,,
2020-10-05 04:19:42 UTC,6134,31.3,47.3,30.52,1006.70428812,0.0128782026037,4.5781551982,3.69366561174,19.2283438025,,,,
2020-10-05 04:20:04 UTC,6135,29.6,47.5,30.47,1006.69609583,0.0129056282926,4.42814506785,3.69824184362,18.8523272215,,,,
2020-10-05 04:20:26 UTC,6136,28.9,58.7,30.44,1006.65206271,0.0143990642726,4.7449625528,3.74542024389,21.3274791811,,,,
2020-10-05 04:20:47 UTC,6137,30.1,50.7,30.19,1006.66781289,0.0145067002249,4.64350694398,3.71670775388,21.8371914575,,,,
2020-10-05 04:21:09 UTC,6138,28.6,45.2,30.12,1006.7163835,0.0147336415733,4.55651342168,3.69824184362,21.0404668949,,,,
2020-10-05 04:21:31 UTC,6139,30.4,44.6,29.89,1006.61647541,0.0148448204201,4.34396730447,3.68523344508,21.0404668949,,,,
2020-10-05 04:21:53 UTC,6140,28.8,49.6,29.71,1006.67695383,0.0148148354467,4.24030524595,3.688599722,20.7847722363,,,,
2020-10-05 04:22:15 UTC,6141,29.2,47.6,29.53,1006.7591109,0.0146678253664,4.14847783377,3.67019359968,20.0255009612,,,,
2020-10-05 04:22:36 UTC,6142,28.2,50.8,29.57,1006.70586326,0.0145715000259,4.00836903561,3.65434574816,19.2283438025,,,,
2020-10-05 04:22:58 UTC,6143,28.0,43.7,29.71,1006.63350881,0.0144599733369,4.02818228928,3.63659389261,18.9835988925,,,,
2020-10-05 04:23:20 UTC,6144,29.7,49.2,29.79,1006.68647247,0.0144599733369,3.96894355845,3.66026522165,18.7217693829,,,,
2020-10-05 04:23:42 UTC,6145,27.9,41.9,29.73,1006.66336554,0.0144310766905,3.89089282717,3.66207956158,18.7217693829,,,,
2020-10-05 04:24:03 UTC,6146,29.4,46.3,29.56,1006.66550268,0.0138985814379,3.7833999007,3.65123290896,18.4627828837,,,,
2020-10-05 04:24:25 UTC,6147,28.0,46.3,29.48,1006.65278679,0.0143544139957,3.85226535307,3.63983190657,18.0226416793,,,,
2020-10-05 04:24:47 UTC,6148,25.4,38.6,29.49,1006.65281683,0.0142909638489,3.91030582936,3.64470509335,18.7217693829,,,,
2020-10-05 04:25:09 UTC,6149,29.0,46.9,29.5,1006.65682854,0.0140010152304,3.74739663498,3.62709187008,17.362535851,,,,
2020-10-05 04:25:31 UTC,6150,27.0,38.7,29.41,1006.68322127,0.0131928227695,3.54355263014,3.59918925713,15.6810061779,,,,
2020-10-05 04:25:52 UTC,6151,29.0,45.4,29.41,1006.6687465,0.0134335767088,3.72854213404,3.61814205564,16.6382199244,,,,
2020-10-05 04:26:14 UTC,6152,28.5,44.7,29.19,1006.69116088,0.0138062253859,3.85226535307,3.63014368152,17.1791922023,,,,
2020-10-05 04:26:36 UTC,6153,28.3,43.7,29.1,1006.64507764,0.0138500256338,3.87154604782,3.63014368152,17.7338120061,,,,
2020-10-05 04:26:58 UTC,6154,30.9,51.1,29.29,1006.6651868,0.0136181364462,3.87154604782,3.63336448784,17.7338120061,,,,
2020-10-05 04:27:20 UTC,6155,29.7,53.1,29.65,1006.70464458,0.0137641178489,3.89089282717,3.63659389261,19.6169830334,,,,
2020-10-05 04:27:41 UTC,6156,29.9,46.3,29.75,1006.7505843,0.0133483420002,3.81772619516,3.63659389261,19.8204133875,,,,
2020-10-05 04:28:03 UTC,6157,27.6,42.7,29.92,1006.72246452,0.0134205263785,3.85226535307,3.63659389261,19.1685843646,,,,
2020-10-05 04:28:25 UTC,6158,30.8,47.7,30.04,1006.66406233,0.0134060465168,3.91030582936,3.64633380525,18.7217693829,,,,
2020-10-05 04:28:47 UTC,6159,30.7,46.6,30.0,1006.70294817,0.0139107573787,4.06801052508,3.67019359968,19.888591247,,,,
2020-10-05 04:29:09 UTC,6160,32.2,46.1,29.87,1006.6596211,0.0138047184671,4.02818228928,3.67685610943,20.4406908321,,,,
2020-10-05 04:29:30 UTC,6161,28.1,42.1,29.97,1006.73104074,0.0135312821293,3.98862283849,3.66521961738,19.6169830334,,,,
2020-10-05 04:29:52 UTC,6162,28.5,47.9,29.93,1006.72616041,0.0136181364462,3.98862283849,3.66687543334,19.7524196631,,,,
2020-10-05 04:30:14 UTC,6163,27.6,41.8,29.96,1006.72364934,0.0135886081115,4.02818228928,3.66687543334,19.7524196631,,,,
2020-10-05 04:30:36 UTC,6164,29.4,44.4,29.85,1006.64084298,0.0134335767088,3.94933105625,3.65287027075,19.5495393371,,,,
2020-10-05 04:30:57 UTC,6165,26.3,39.3,29.8,1006.61066016,0.0133052879966,3.85226535307,3.65434574816,19.41519921,,,,
2020-10-05 04:31:19 UTC,6166,27.1,39.7,29.7,1006.64427327,0.0130147438848,3.80053649014,3.64470509335,18.4627828837,,,,
2020-10-05 04:31:41 UTC,6167,27.4,45.7,29.73,1006.57249228,0.0131110834251,3.85226535307,3.64633380525,18.5272643204,,,,
2020-10-05 04:32:03 UTC,6168,26.8,40.2,29.74,1006.63442035,0.0130565110244,3.7833999007,3.64796467758,18.3984776018,,,,
2020-10-05 04:32:24 UTC,6169,25.3,38.4,29.48,1006.63461279,0.0129469166948,3.76631632676,3.64470509335,18.0795801942,,,,
2020-10-05 04:32:46 UTC,6170,25.7,36.8,29.46,1006.57579544,0.0126415841633,3.65377330633,3.63497811475,17.4239890835,,,,
2020-10-05 04:33:08 UTC,6171,26.7,39.6,29.28,1006.58880654,0.0125618202184,3.67236840959,3.63821182277,16.5907850018,,,,
2020-10-05 04:33:30 UTC,6172,25.6,38.9,29.18,1006.61877043,0.0125750666492,3.69102815781,3.66026522165,17.3012522056,,,,
2020-10-05 04:33:52 UTC,6173,24.3,35.5,28.95,1006.55783974,0.012776061936,3.7833999007,3.66853342697,18.0795801942,,,,
2020-10-05 04:34:13 UTC,6174,25.1,39.6,28.87,1006.54438012,0.012681724388,3.76631632676,3.66687543334,17.84639733,,,,
2020-10-05 04:34:35 UTC,6175,25.8,40.7,28.85,1006.55110275,0.0127611743047,3.76631632676,3.66853342697,18.0226416793,,,,
2020-10-05 04:34:57 UTC,6176,25.4,37.6,28.85,1006.54740241,0.0126282424806,3.72854213404,3.65730197012,17.1791922023,,,,
2020-10-05 04:35:19 UTC,6177,26.3,40.9,28.73,1006.55462702,0.0124879889642,3.67236840959,3.65123290896,17.4856122725,,,,
2020-10-05 04:35:41 UTC,6178,24.7,35.7,28.66,1006.56700895,0.0124617632401,3.69102815781,3.65878271669,17.6715052831,,,,
2020-10-05 04:36:08 UTC,6179,19.3,28.7,28.67,1006.55289822,0.0125367041256,3.81772619516,3.66026522165,18.0795801942,,,,
2020-10-05 04:36:29 UTC,6180,22.2,35.4,28.96,1006.54712586,0.0126282424806,3.83496911601,3.66853342697,17.7900349472,,,,
2020-10-05 04:36:51 UTC,6181,25.8,41.3,29.08,1006.52896322,0.0126415841633,3.87154604782,3.67685610943,17.7900349472,,,,
2020-10-05 04:37:13 UTC,6182,24.9,34.6,29.03,1006.61472298,0.0125750666492,3.85226535307,3.68020047539,17.362535851,,,,
2020-10-05 04:37:34 UTC,6183,24.5,38.1,29.04,1006.65817021,0.012668325077,3.94933105625,3.68523344508,18.3984776018,,,,
2020-10-05 04:37:56 UTC,6184,27.0,42.4,29.08,1006.61239716,0.012735514931,4.02818228928,3.69366561174,18.7217693829,,,,
2020-10-05 04:38:18 UTC,6185,24.1,34.7,29.23,1006.56962959,0.0127490110937,3.98862283849,3.69197478333,18.7217693829,,,,
2020-10-05 04:38:40 UTC,6186,23.8,40.7,29.22,1006.5366663,0.0127220382197,4.02818228928,3.67852719864,18.7217693829,,,,
2020-10-05 04:39:02 UTC,6187,25.6,41.8,29.17,1006.56056666,0.0128399401882,4.04806273915,3.688599722,18.5919222939,,,,
2020-10-05 04:39:23 UTC,6188,22.9,34.0,29.07,1006.48523287,0.0128932768683,4.00836903561,3.69824184362,18.4627828837,,,,
2020-10-05 04:39:45 UTC,6189,24.3,40.1,29.04,1006.62923732,0.0128522218764,4.00836903561,3.70130159064,18.7869592661,,,,
2020-10-05 04:40:07 UTC,6190,24.4,35.7,29.04,1006.58583804,0.0128413040289,3.96894355845,3.70130159064,18.7217693829,,,,
2020-10-05 04:40:29 UTC,6191,24.2,36.6,28.9,1006.5451094,0.0127625267485,3.94933105625,3.69366561174,18.0795801942,,,,
2020-10-05 04:40:50 UTC,6192,23.5,36.1,28.89,1006.55217214,0.0128413040289,3.89089282717,3.70130159064,18.3984776018,,,,
2020-10-05 04:41:12 UTC,6193,23.3,33.5,28.85,1006.54740241,0.0128426680674,3.85226535307,3.69366561174,18.3343480933,,,,
2020-10-05 04:41:34 UTC,6194,21.7,31.7,28.83,1006.51409951,0.0127220382197,3.85226535307,3.68523344508,18.3984776018,,,,
2020-10-05 04:41:56 UTC,6195,22.6,31.8,28.74,1006.45717198,0.012681724388,3.80053649014,3.68355359718,17.7338120061,,,,
2020-10-05 04:42:18 UTC,6196,23.4,35.7,28.7,1006.51391664,0.0127882603393,3.83496911601,3.68523344508,18.1430104069,,,,
2020-10-05 04:42:39 UTC,6197,23.4,35.6,28.73,1006.56572992,0.0127220382197,3.83496911601,3.67852719864,17.8526684363,,,,
2020-10-05 04:43:01 UTC,6198,22.4,31.7,28.75,1006.46121484,0.012776061936,3.85226535307,3.67685610943,18.3343480933,,,,
2020-10-05 04:43:23 UTC,6199,24.1,35.7,28.94,1006.49628349,0.0128018327522,3.85226535307,3.68355359718,18.2703939777,,,,
2020-10-05 04:43:45 UTC,6200,23.2,33.4,29.03,1006.51345974,0.0126016164642,3.81772619516,3.67685610943,17.7962905432,,,,
2020-10-05 04:44:07 UTC,6201,23.1,32.4,29.09,1006.4424889,0.0126549450155,3.85226535307,3.68523344508,17.6093700012,,,,
2020-10-05 04:44:28 UTC,6202,23.5,37.3,29.18,1006.54642336,0.0127220382197,3.87154604782,3.69366561174,17.8526684363,,,,
2020-10-05 04:44:50 UTC,6203,23.3,33.9,29.28,1006.48750508,0.0125380243257,3.81772619516,3.68523344508,16.7036156248,,,,
2020-10-05 04:45:12 UTC,6204,22.7,32.1,29.27,1006.48380703,0.012708580919,3.91030582936,3.69366561174,17.8526684363,,,,
2020-10-05 04:45:34 UTC,6205,22.3,29.7,29.28,1006.49120312,0.0133052879966,4.16673268218,3.72707837091,19.684609677,,,,
2020-10-05 04:45:56 UTC,6206,22.8,32.6,29.17,1006.5497963,0.0133915881945,4.14847783377,3.71843063096,19.8204133875,,,,
2020-10-05 04:46:17 UTC,6207,23.5,33.6,29.27,1006.47669542,0.0133612956219,4.12825930091,3.70641706321,19.684609677,,,,
2020-10-05 04:46:45 UTC,6208,17.3,23.5,29.04,1006.44824255,0.0133915881945,4.04806273915,3.69518923862,19.1023562805,,,,
2020-10-05 04:47:06 UTC,6209,22.5,33.0,28.88,1006.49763076,0.0134335767088,4.04806273915,3.6902861539,19.5562754854,,,,
2020-10-05 04:47:28 UTC,6210,21.6,28.6,28.78,1006.55270237,0.0134480976238,3.96894355845,3.67852719864,19.3483019928,,,,
2020-10-05 04:47:49 UTC,6211,21.3,28.3,28.73,1006.50419199,0.0134480976238,3.87154604782,3.67019359968,19.1089709856,,,,
2020-10-05 04:48:11 UTC,6212,21.0,32.4,28.77,1006.49081859,0.0133339693724,3.81772619516,3.66191451293,18.5337221673,,,,
2020-10-05 04:48:33 UTC,6213,21.1,28.8,28.71,1006.51056078,0.0133052879966,3.76631632676,3.65287027075,18.5919222939,,,,
2020-10-05 04:48:55 UTC,6214,20.1,25.4,28.68,1006.47725301,0.0129607196295,3.65377330633,3.63497811475,17.4239890835,,,,
2020-10-05 04:49:16 UTC,6215,20.2,28.2,28.7,1006.5213185,0.0141527486389,4.08802578714,3.67852719864,19.888591247,,,,
2020-10-05 04:49:38 UTC,6216,21.6,30.5,28.78,1006.52714008,0.0139871944606,3.98862283849,3.66853342697,20.1631519941,,,,
2020-10-05 04:50:00 UTC,6217,21.1,30.1,28.69,1006.45573826,0.0140611257363,3.98862283849,3.66026522165,20.232256505,,,,
2020-10-05 04:50:22 UTC,6218,23.6,32.8,28.79,1006.52042253,0.0141076098278,3.94933105625,3.65434574816,19.8204133875,,,,
2020-10-05 04:50:44 UTC,6219,23.2,36.4,28.93,1006.4845649,0.0133771513651,3.69102815781,3.63175301054,19.41519921,,,,
2020-10-05 04:51:05 UTC,6220,22.1,34.6,29.04,1006.48457331,0.0133196180531,3.67236840959,3.63336448784,17.362535851,,,,
2020-10-05 04:51:27 UTC,6221,23.2,31.5,29.09,1006.44618768,0.0133196180531,3.72854213404,3.64470509335,17.6093700012,,,,
2020-10-05 04:51:49 UTC,6222,23.0,32.7,29.01,1006.47988153,0.0133483420002,3.7833999007,3.66026522165,17.7900349472,,,,
2020-10-05 04:52:11 UTC,6223,20.6,27.6,29.12,1006.46533583,0.013603361189,3.83496911601,3.66853342697,18.2767815074,,,,
2020-10-05 04:52:33 UTC,6224,22.8,28.7,29.07,1006.4996997,0.0135886081115,3.91030582936,3.64633380525,19.0495033817,,,,
2020-10-05 04:52:54 UTC,6225,22.0,29.9,29.13,1006.44351232,0.0137057645321,3.89089282717,3.64796467758,19.0495033817,,,,
2020-10-05 04:53:16 UTC,6226,22.7,33.6,29.13,1006.45090949,0.013616657921,3.85226535307,3.66687543334,18.7217693829,,,,
2020-10-05 04:53:38 UTC,6227,22.0,32.7,29.11,1006.37052065,0.013559168302,3.81772619516,3.70130159064,18.6567571869,,,,
2020-10-05 04:54:00 UTC,6228,21.1,29.0,29.07,1006.35137582,0.0136181364462,3.83496911601,3.69671464889,18.2703939777,,,,
2020-10-05 04:54:21 UTC,6229,21.6,30.5,28.95,1006.33722652,0.013544481474,3.76631632676,3.68020047539,18.0226416793,,,,
2020-10-05 04:54:43 UTC,6230,21.5,29.7,28.71,1006.3297145,0.0135166370364,3.76631632676,3.66853342697,17.8401279485,,,,
2020-10-05 04:55:05 UTC,6231,21.8,29.3,28.62,1006.33060685,0.0135151737322,3.69102815781,3.66043005301,17.6093700012,,,,
2020-10-05 04:55:27 UTC,6232,21.2,28.4,28.51,1006.34180457,0.0134437390756,3.67236840959,3.64633380525,17.362535851,,,,
2020-10-05 04:55:49 UTC,6233,20.4,28.5,28.57,1006.28949295,0.0133901435451,3.54355263014,3.64145414537,17.4856122725,,,,
2020-10-05 04:56:10 UTC,6234,21.6,32.0,28.54,1006.248439,0.0133052879966,3.58003662642,3.63497811475,17.2401377787,,,,
2020-10-05 04:56:32 UTC,6235,22.6,30.2,28.6,1006.31204293,0.0132624249472,3.56176271226,3.64307854051,17.1791922023,,,,
2020-10-05 04:56:54 UTC,6236,22.7,30.6,28.61,1006.31978991,0.0133339693724,3.65377330633,3.64633380525,17.8526684363,,,,
2020-10-05 04:57:16 UTC,6237,21.9,29.5,28.73,1006.31992262,0.0133483420002,3.81772619516,3.65123290896,17.9658437308,,,,
2020-10-05 04:57:38 UTC,6238,23.1,31.9,28.97,1006.26556573,0.0131490477474,3.76631632676,3.64633380525,17.362535851,,,,
2020-10-05 04:57:59 UTC,6239,22.6,33.6,29.19,1006.31864899,0.0130579064232,3.70975268717,3.64470509335,17.1791922023,,,,
2020-10-05 04:58:21 UTC,6240,22.8,31.6,29.23,1006.28729315,0.0131631468993,3.76631632676,3.65287027075,17.1184151092,,,,
2020-10-05 04:58:43 UTC,6241,21.3,30.2,29.22,1006.32330918,0.0131772668187,3.72854213404,3.65878271669,17.1791922023,,,,
2020-10-05 04:59:05 UTC,6242,23.5,38.6,29.24,1006.30208298,0.0132197516265,3.81772619516,3.66356597771,17.0578061328,,,,
2020-10-05 04:59:26 UTC,6243,23.1,35.2,29.16,1006.28504711,0.0132197516265,3.7814991096,3.66026522165,17.2401377787,,,,
2020-10-05 04:59:48 UTC,6244,21.2,29.2,29.2,1006.27186337,0.013123721467,3.69102815781,3.65730197012,16.9973649074,,,,
2020-10-05 05:00:10 UTC,6245,22.1,33.7,28.99,1006.31668727,0.0130161331721,3.67236840959,3.65287027075,17.1791922023,,,,
2020-10-05 05:00:32 UTC,6246,22.7,34.3,28.87,1006.36376901,0.0128535874982,3.67236840959,3.64633380525,16.5789427704,,,,
2020-10-05 05:00:54 UTC,6247,21.9,29.3,28.72,1006.34849971,0.0127882603393,3.56176271226,3.65287027075,16.8769842492,,,,
2020-10-05 05:01:15 UTC,6248,22.3,32.4,28.65,1006.34239833,0.0126016164642,3.52540624523,3.64470509335,16.2558554798,,,,
2020-10-05 05:01:37 UTC,6249,22.4,36.7,28.53,1006.33851868,0.012681724388,3.61677649103,3.65287027075,16.697662288,,,,
2020-10-05 05:01:59 UTC,6250,21.1,34.0,28.46,1006.34403372,0.0126415841633,3.58003662642,3.65287027075,16.697662288,,,,
2020-10-05 05:02:21 UTC,6251,21.3,30.7,28.4,1006.28410534,0.012708580919,3.54355263014,3.65287027075,16.7036156248,,,,
2020-10-05 05:02:43 UTC,6252,22.1,37.7,28.24,1006.35489975,0.0126016164642,3.61677649103,3.65287027075,16.5257342883,,,,
2020-10-05 05:03:04 UTC,6253,21.6,28.3,28.28,1006.35976103,0.0126016164642,3.65377330633,3.65287027075,16.8769842492,,,,
2020-10-05 05:03:26 UTC,6254,21.6,30.5,28.43,1006.34297468,0.0126029459526,3.67236840959,3.65434574816,17.0578061328,,,,
2020-10-05 05:03:48 UTC,6255,25.0,39.1,28.57,1006.3399135,0.0124748667644,3.65377330633,3.65878271669,16.8170440884,,,,
2020-10-05 05:04:10 UTC,6256,22.2,34.2,28.73,1006.31252271,0.0125367041256,3.67236840959,3.66191451293,16.8170440884,,,,
2020-10-05 05:04:31 UTC,6257,23.3,33.6,28.76,1006.34957781,0.0125618202184,3.76631632676,3.67518720634,17.4239890835,,,,
2020-10-05 05:04:53 UTC,6258,23.9,36.1,28.87,1006.34930663,0.0132211710266,3.94933105625,3.67852719864,17.6031658879,,,,
2020-10-05 05:05:15 UTC,6259,22.7,31.6,28.93,1006.33992873,0.0128276745118,3.85419045267,3.68020047539,18.0289612344,,,,
2020-10-05 05:05:37 UTC,6260,23.9,34.5,28.95,1006.36615497,0.0141076098278,4.34396730447,3.73490897887,21.0476048082,,,,
2020-10-05 05:05:59 UTC,6261,23.2,34.1,29.02,1006.31032176,0.0142751627092,4.30229531843,3.70983843245,21.0404668949,,,,
